Time,X,Y,Z,Tap,Double_Tap
2025-03-02T19:44:17.415056,36,244,122,0,0
2025-03-02T19:44:17.436529,23,237,120,0,0
2025-03-02T19:44:17.458871,12,240,122,0,0
2025-03-02T19:44:17.480867,23,243,121,0,0
2025-03-02T19:44:17.503033,21,241,120,0,0
2025-03-02T19:44:17.525028,13,240,121,0,0
2025-03-02T19:44:17.553359,16,240,121,0,0
2025-03-02T19:44:17.569094,22,242,120,0,0
2025-03-02T19:44:17.590891,18,241,121,0,0
2025-03-02T19:44:17.615618,18,241,122,0,0
2025-03-02T19:44:17.641051,21,242,120,0,0
2025-03-02T19:44:17.791283,17,240,121,1,0
2025-03-02T19:44:17.800109,18,241,121,0,0
2025-03-02T19:44:17.806758,18,240,120,0,0
2025-03-02T19:44:17.822230,19,240,119,0,0
2025-03-02T19:44:17.844464,18,241,121,0,0
2025-03-02T19:44:17.865812,17,240,122,0,0
2025-03-02T19:44:17.888416,17,240,120,0,0
2025-03-02T19:44:17.910836,18,242,121,0,0
2025-03-02T19:44:17.931952,18,240,122,0,0
2025-03-02T19:44:17.954582,18,241,122,0,0
2025-03-02T19:44:17.975861,19,240,122,0,0
2025-03-02T19:44:17.997910,18,240,120,0,0
2025-03-02T19:44:18.020086,18,241,122,0,0
2025-03-02T19:44:18.043459,18,241,120,0,0
2025-03-02T19:44:18.063964,18,241,123,0,0
2025-03-02T19:44:18.088228,18,241,122,0,0
2025-03-02T19:44:18.108008,18,241,122,0,0
2025-03-02T19:44:18.129851,19,240,123,0,0
2025-03-02T19:44:18.151977,18,241,122,0,0
2025-03-02T19:44:18.173938,18,241,121,0,0
2025-03-02T19:44:18.195717,17,241,121,0,0
2025-03-02T19:44:18.344420,18,241,121,0,0
2025-03-02T19:44:18.350544,18,240,121,0,0
2025-03-02T19:44:18.357192,18,241,121,0,0
2025-03-02T19:44:18.363052,19,241,122,0,0
2025-03-02T19:44:18.369295,20,241,122,0,0
2025-03-02T19:44:18.379330,17,240,122,0,0
2025-03-02T19:44:18.387309,18,241,122,0,0
2025-03-02T19:44:18.393699,18,240,123,0,0
2025-03-02T19:44:18.399916,18,241,122,0,0
2025-03-02T19:44:18.411829,18,242,121,0,0
2025-03-02T19:44:18.436790,18,242,122,0,0
2025-03-02T19:44:18.456482,19,240,119,0,0
2025-03-02T19:44:18.477862,17,242,122,0,0
2025-03-02T19:44:18.499807,19,240,122,0,0
2025-03-02T19:44:18.522284,18,241,122,0,0
2025-03-02T19:44:18.546263,17,240,121,0,0
2025-03-02T19:44:18.566186,19,241,121,0,0
2025-03-02T19:44:18.588506,19,240,123,0,0
2025-03-02T19:44:18.611895,18,239,123,0,0
2025-03-02T19:44:18.631735,18,240,121,0,0
2025-03-02T19:44:18.654182,18,240,123,0,0
2025-03-02T19:44:18.677886,17,241,121,0,0
2025-03-02T19:44:18.698050,18,241,121,0,0
2025-03-02T19:44:18.720381,18,242,122,0,0
2025-03-02T19:44:18.744377,17,241,121,0,0
2025-03-02T19:44:18.882988,17,240,120,0,0
2025-03-02T19:44:18.892059,18,240,121,0,0
2025-03-02T19:44:18.898094,18,240,120,0,0
2025-03-02T19:44:18.906751,18,241,121,0,0
2025-03-02T19:44:18.913509,18,240,122,0,0
2025-03-02T19:44:18.921634,18,241,121,0,0
2025-03-02T19:44:18.927918,18,241,121,0,0
2025-03-02T19:44:18.936470,17,240,120,0,0
2025-03-02T19:44:18.942779,18,239,122,0,0
2025-03-02T19:44:18.957718,19,241,122,0,0
2025-03-02T19:44:18.979956,18,239,122,0,0
2025-03-02T19:44:19.002042,18,241,121,0,0
2025-03-02T19:44:19.023756,17,241,122,0,0
2025-03-02T19:44:19.045803,18,241,122,0,0
2025-03-02T19:44:19.067976,18,241,121,0,0
2025-03-02T19:44:19.090107,18,241,120,0,0
2025-03-02T19:44:19.111772,18,241,120,0,0
2025-03-02T19:44:19.133854,18,241,121,0,0
2025-03-02T19:44:19.156845,17,241,121,0,0
2025-03-02T19:44:19.177709,18,241,121,0,0
2025-03-02T19:44:19.199774,18,240,119,0,0
2025-03-02T19:44:19.223149,18,241,121,0,0
2025-03-02T19:44:19.244718,17,242,121,0,0
2025-03-02T19:44:19.265868,18,241,121,0,0
2025-03-02T19:44:19.290609,19,241,121,0,0
2025-03-02T19:44:19.311558,18,240,121,0,0
2025-03-02T19:44:19.440157,17,240,121,0,0
2025-03-02T19:44:19.446740,17,240,121,0,0
2025-03-02T19:44:19.452463,19,241,122,0,0
2025-03-02T19:44:19.458858,-33,205,100,0,0
2025-03-02T19:44:19.464891,30,230,128,0,0
2025-03-02T19:44:19.471664,27,221,123,0,0
2025-03-02T19:44:19.478913,49,259,125,0,0
2025-03-02T19:44:19.486097,44,245,119,0,0
2025-03-02T19:44:19.505944,8,234,122,0,0
2025-03-02T19:44:19.528532,9,238,123,0,0
2025-03-02T19:44:19.549759,26,241,120,0,0
2025-03-02T19:44:19.572771,22,245,122,0,0
2025-03-02T19:44:19.593868,16,240,121,0,0
2025-03-02T19:44:19.615697,102,379,135,0,0
2025-03-02T19:44:19.838640,77,268,139,1,1
2025-03-02T19:44:19.858880,14,241,122,0,0
2025-03-02T19:44:19.995188,20,240,120,0,0
2025-03-02T19:44:20.001846,20,241,121,0,0
2025-03-02T19:44:20.011396,15,240,122,0,0
2025-03-02T19:44:20.017646,20,240,120,0,0
2025-03-02T19:44:20.023757,20,240,121,0,0
2025-03-02T19:44:20.029994,16,241,122,0,0
2025-03-02T19:44:20.036332,18,241,121,0,0
2025-03-02T19:44:20.043705,18,241,120,0,0
2025-03-02T19:44:20.054972,17,240,120,0,0
2025-03-02T19:44:20.076970,19,241,122,0,0
2025-03-02T19:44:20.099114,17,241,123,0,0
2025-03-02T19:44:20.121239,19,241,122,0,0
2025-03-02T19:44:20.143061,19,241,121,0,0
2025-03-02T19:44:20.164821,17,241,123,0,0
2025-03-02T19:44:20.187210,19,240,121,0,0
2025-03-02T19:44:20.210414,19,241,120,0,0
2025-03-02T19:44:20.230841,18,240,121,0,0
2025-03-02T19:44:20.254660,19,240,122,0,0
2025-03-02T19:44:20.274999,18,239,122,0,0
2025-03-02T19:44:20.296769,18,241,123,0,0
2025-03-02T19:44:20.318939,17,241,122,0,0
2025-03-02T19:44:20.340786,18,241,120,0,0
2025-03-02T19:44:20.362854,18,241,122,0,0
2025-03-02T19:44:20.384792,18,242,122,0,0
2025-03-02T19:44:20.406813,18,242,121,0,0
2025-03-02T19:44:20.537483,18,241,122,0,0
2025-03-02T19:44:20.557021,17,241,121,0,0
2025-03-02T19:44:20.562788,17,241,121,0,0
2025-03-02T19:44:20.569806,18,241,122,0,0
2025-03-02T19:44:20.580345,18,240,121,0,0
2025-03-02T19:44:20.589085,18,241,121,0,0
2025-03-02T19:44:20.596216,18,240,121,0,0
2025-03-02T19:44:20.602197,18,241,121,0,0
2025-03-02T19:44:20.609239,19,240,122,0,0
2025-03-02T19:44:20.623295,18,241,121,0,0
2025-03-02T19:44:20.648355,18,240,122,0,0
2025-03-02T19:44:20.667645,18,241,120,0,0
2025-03-02T19:44:20.689447,18,241,122,0,0
2025-03-02T19:44:20.710961,18,241,121,0,0
2025-03-02T19:44:20.732777,39,223,126,0,0
2025-03-02T19:44:20.755184,-11,242,121,0,0
2025-03-02T19:44:20.778691,6,234,120,0,0
2025-03-02T19:44:20.799245,41,230,116,0,0
2025-03-02T19:44:20.820988,14,238,124,0,0
2025-03-02T19:44:20.843270,1,241,119,0,0
2025-03-02T19:44:20.865126,15,240,122,0,0
2025-03-02T19:44:20.887261,27,241,121,0,0
2025-03-02T19:44:20.909230,10,242,124,0,0
2025-03-02T19:44:20.931328,137,340,134,0,0
2025-03-02T19:44:20.952978,71,227,126,0,0
2025-03-02T19:44:21.087046,-13,233,124,0,0
2025-03-02T19:44:21.094306,33,192,126,0,0
2025-03-02T19:44:21.101079,42,245,115,0,0
2025-03-02T19:44:21.108541,3,239,121,0,0
2025-03-02T19:44:21.114689,-2,250,122,0,0
2025-03-02T19:44:21.120790,30,231,123,0,0
2025-03-02T19:44:21.127595,34,245,119,0,0
2025-03-02T19:44:21.133674,14,239,123,0,0
2025-03-02T19:44:21.149218,11,241,124,0,0
2025-03-02T19:44:21.171124,26,242,122,0,0
2025-03-02T19:44:21.192908,21,241,121,0,0
2025-03-02T19:44:21.215049,15,241,121,0,0
2025-03-02T19:44:21.239052,22,240,122,0,0
2025-03-02T19:44:21.259379,18,241,121,0,0
2025-03-02T19:44:21.380339,16,240,121,1,0
2025-03-02T19:44:21.402099,19,240,121,0,0
2025-03-02T19:44:21.424129,18,241,122,0,0
2025-03-02T19:44:21.445903,18,239,122,0,0
2025-03-02T19:44:21.469440,18,242,122,0,0
2025-03-02T19:44:21.489979,20,240,122,0,0
2025-03-02T19:44:21.511923,19,241,121,0,0
2025-03-02T19:44:21.643153,18,240,122,0,0
2025-03-02T19:44:21.649102,18,241,120,0,0
2025-03-02T19:44:21.656398,18,241,121,0,0
2025-03-02T19:44:21.662561,19,240,121,0,0
2025-03-02T19:44:21.668811,17,241,121,0,0
2025-03-02T19:44:21.675658,19,241,121,0,0
2025-03-02T19:44:21.684727,18,240,121,0,0
2025-03-02T19:44:21.690902,19,241,124,0,0
2025-03-02T19:44:21.707916,18,241,123,0,0
2025-03-02T19:44:21.728812,18,240,121,0,0
2025-03-02T19:44:21.750420,18,242,121,0,0
2025-03-02T19:44:21.771945,19,240,122,0,0
2025-03-02T19:44:21.794530,18,241,120,0,0
2025-03-02T19:44:21.816109,18,240,122,0,0
2025-03-02T19:44:21.838374,18,241,123,0,0
2025-03-02T19:44:21.860082,18,240,121,0,0
2025-03-02T19:44:21.881892,17,240,121,0,0
2025-03-02T19:44:21.904654,18,241,121,0,0
2025-03-02T19:44:21.925930,18,241,121,0,0
2025-03-02T19:44:21.948566,19,240,121,0,0
2025-03-02T19:44:21.970354,18,241,121,0,0
2025-03-02T19:44:21.991835,18,240,121,0,0
2025-03-02T19:44:22.013984,18,240,121,0,0
2025-03-02T19:44:22.036116,17,241,120,0,0
2025-03-02T19:44:22.058034,18,242,121,0,0
2025-03-02T19:44:22.194401,17,241,120,0,0
2025-03-02T19:44:22.200992,18,241,121,0,0
2025-03-02T19:44:22.209494,18,240,121,0,0
2025-03-02T19:44:22.215611,18,240,122,0,0
2025-03-02T19:44:22.224001,19,240,121,0,0
2025-03-02T19:44:22.230439,20,239,121,0,0
2025-03-02T19:44:22.237199,18,241,122,0,0
2025-03-02T19:44:22.245371,19,240,122,0,0
2025-03-02T19:44:22.253818,18,240,122,0,0
2025-03-02T19:44:22.274095,18,240,122,0,0
2025-03-02T19:44:22.297395,18,241,122,0,0
2025-03-02T19:44:22.318261,17,242,121,0,0
2025-03-02T19:44:22.340182,18,240,121,0,0
2025-03-02T19:44:22.361977,19,240,121,0,0
2025-03-02T19:44:22.384546,18,240,120,0,0
2025-03-02T19:44:22.406152,18,241,121,0,0
2025-03-02T19:44:22.428733,18,241,121,0,0
2025-03-02T19:44:22.450095,19,240,123,0,0
2025-03-02T19:44:22.472356,18,241,122,0,0
2025-03-02T19:44:22.493883,18,241,122,0,0
2025-03-02T19:44:22.516009,18,241,122,0,0
2025-03-02T19:44:22.538234,19,240,121,0,0
2025-03-02T19:44:22.559937,17,241,121,0,0
2025-03-02T19:44:22.581846,19,241,121,0,0
2025-03-02T19:44:22.604414,-87,224,83,0,0
2025-03-02T19:44:22.732285,-21,262,118,0,0
2025-03-02T19:44:22.738790,1,251,126,0,0
2025-03-02T19:44:22.745061,35,227,125,0,0
2025-03-02T19:44:22.751066,38,245,116,0,0
2025-03-02T19:44:22.761421,14,237,122,0,0
2025-03-02T19:44:22.768703,13,241,123,0,0
2025-03-02T19:44:22.776755,25,241,120,0,0
2025-03-02T19:44:22.783062,19,240,122,0,0
2025-03-02T19:44:22.798108,15,240,122,0,0
2025-03-02T19:44:22.820617,-57,223,96,0,0
2025-03-02T19:44:22.842182,-69,287,116,0,0
2025-03-02T19:44:22.864012,-2,255,129,0,0
2025-03-02T19:44:22.887763,76,218,116,0,0
2025-03-02T19:44:22.908726,37,238,124,0,0
2025-03-02T19:44:22.929848,-1,235,125,0,0
2025-03-02T19:44:22.952484,6,238,121,0,0
2025-03-02T19:44:22.974077,38,248,122,0,0
2025-03-02T19:44:22.995968,25,239,121,0,0
2025-03-02T19:44:23.019234,3,245,120,0,0
2025-03-02T19:44:23.039975,18,237,122,0,0
2025-03-02T19:44:23.061951,25,241,122,0,0
2025-03-02T19:44:23.084708,10,241,119,0,0
2025-03-02T19:44:23.106254,16,241,123,0,0
2025-03-02T19:44:23.128129,22,240,120,0,0
2025-03-02T19:44:23.301644,16,241,122,1,0
2025-03-02T19:44:23.308362,18,240,122,0,0
2025-03-02T19:44:23.316233,18,240,122,0,0
2025-03-02T19:44:23.324592,17,240,122,0,0
2025-03-02T19:44:23.336990,17,241,122,0,0
2025-03-02T19:44:23.359004,18,241,121,0,0
2025-03-02T19:44:23.380885,17,242,122,0,0
2025-03-02T19:44:23.403016,18,240,121,0,0
2025-03-02T19:44:23.425400,18,240,122,0,0
2025-03-02T19:44:23.446916,18,241,121,0,0
2025-03-02T19:44:23.469017,18,240,121,0,0
2025-03-02T19:44:23.490979,17,240,122,0,0
2025-03-02T19:44:23.513036,17,241,121,0,0
2025-03-02T19:44:23.534725,18,241,121,0,0
2025-03-02T19:44:23.558058,19,240,121,0,0
2025-03-02T19:44:23.579009,17,242,123,0,0
2025-03-02T19:44:23.601058,18,240,120,0,0
2025-03-02T19:44:23.623176,18,240,121,0,0
2025-03-02T19:44:23.644983,17,241,119,0,0
2025-03-02T19:44:23.667002,18,240,120,0,0
2025-03-02T19:44:23.689601,19,240,121,0,0
2025-03-02T19:44:23.712523,18,241,122,0,0
2025-03-02T19:44:23.843696,18,241,121,0,0
2025-03-02T19:44:23.849794,17,241,121,0,0
2025-03-02T19:44:23.855670,18,241,120,0,0
2025-03-02T19:44:23.864391,18,242,122,0,0
2025-03-02T19:44:23.870464,18,240,120,0,0
2025-03-02T19:44:23.878203,17,241,122,0,0
2025-03-02T19:44:23.884481,19,241,122,0,0
2025-03-02T19:44:23.890763,18,241,121,0,0
2025-03-02T19:44:23.905053,18,240,123,0,0
2025-03-02T19:44:23.926947,17,240,122,0,0
2025-03-02T19:44:23.948879,18,240,122,0,0
2025-03-02T19:44:23.971125,18,240,122,0,0
2025-03-02T19:44:23.993203,17,241,121,0,0
2025-03-02T19:44:24.014654,18,240,121,0,0
2025-03-02T19:44:24.036807,17,240,121,0,0
2025-03-02T19:44:24.058741,18,240,121,0,0
2025-03-02T19:44:24.081248,18,241,122,0,0
2025-03-02T19:44:24.103036,19,240,122,0,0
2025-03-02T19:44:24.124923,18,241,122,0,0
2025-03-02T19:44:24.146770,19,241,122,0,0
2025-03-02T19:44:24.172475,19,239,122,0,0
2025-03-02T19:44:24.191544,18,240,122,0,0
2025-03-02T19:44:24.212859,18,240,122,0,0
2025-03-02T19:44:24.235586,18,242,122,0,0
2025-03-02T19:44:24.257007,18,241,121,0,0
2025-03-02T19:44:24.398973,19,241,122,0,0
2025-03-02T19:44:24.407694,17,241,119,0,0
2025-03-02T19:44:24.413397,19,240,122,0,0
2025-03-02T19:44:24.422436,18,241,122,0,0
2025-03-02T19:44:24.428991,18,241,121,0,0
2025-03-02T19:44:24.434952,19,240,121,0,0
2025-03-02T19:44:24.442031,18,240,122,0,0
2025-03-02T19:44:24.451081,18,242,121,0,0
2025-03-02T19:44:24.456926,18,240,121,0,0
2025-03-02T19:44:24.473077,18,241,120,0,0
2025-03-02T19:44:24.495112,18,240,123,0,0
2025-03-02T19:44:24.517240,18,240,122,0,0
2025-03-02T19:44:24.539334,18,240,122,0,0
2025-03-02T19:44:24.560783,17,241,121,0,0
2025-03-02T19:44:24.583164,19,240,123,0,0
2025-03-02T19:44:24.605397,18,241,121,0,0
2025-03-02T19:44:24.626979,19,240,121,0,0
2025-03-02T19:44:24.648773,18,240,121,0,0
2025-03-02T19:44:24.670947,19,240,122,0,0
2025-03-02T19:44:24.693333,18,241,122,0,0
2025-03-02T19:44:24.714946,18,241,121,0,0
2025-03-02T19:44:24.737019,17,241,121,0,0
2025-03-02T19:44:24.759285,18,240,122,0,0
2025-03-02T19:44:24.781062,18,241,122,0,0
2025-03-02T19:44:24.803108,18,241,123,0,0
2025-03-02T19:44:24.950736,17,241,121,0,0
2025-03-02T19:44:24.956612,18,240,122,0,0
2025-03-02T19:44:24.962919,18,241,121,0,0
2025-03-02T19:44:24.968962,19,241,122,0,0
2025-03-02T19:44:24.976117,19,241,121,0,0
2025-03-02T19:44:24.982390,20,241,120,0,0
2025-03-02T19:44:24.991020,17,242,122,0,0
2025-03-02T19:44:24.998386,18,241,122,0,0
2025-03-02T19:44:25.004293,18,241,120,0,0
2025-03-02T19:44:25.018944,18,241,121,0,0
2025-03-02T19:44:25.041120,17,241,121,0,0
2025-03-02T19:44:25.063241,17,240,121,0,0
2025-03-02T19:44:25.085425,18,240,121,0,0
2025-03-02T19:44:25.107481,19,241,123,0,0
2025-03-02T19:44:25.129176,18,240,120,0,0
2025-03-02T19:44:25.151052,17,241,122,0,0
2025-03-02T19:44:25.173153,17,240,122,0,0
2025-03-02T19:44:25.195319,18,240,121,0,0
2025-03-02T19:44:25.218389,19,240,123,0,0
2025-03-02T19:44:25.239166,19,241,121,0,0
2025-03-02T19:44:25.260817,17,241,122,0,0
2025-03-02T19:44:25.282773,18,240,120,0,0
2025-03-02T19:44:25.305596,18,240,121,0,0
2025-03-02T19:44:25.327173,19,240,121,0,0
2025-03-02T19:44:25.348804,17,240,121,0,0
2025-03-02T19:44:25.494184,18,241,120,0,0
2025-03-02T19:44:25.508824,18,240,121,0,0
2025-03-02T19:44:25.515401,18,241,120,0,0
2025-03-02T19:44:25.521279,18,241,121,0,0
2025-03-02T19:44:25.528955,18,241,122,0,0
2025-03-02T19:44:25.534367,18,240,122,0,0
2025-03-02T19:44:25.543445,18,242,121,0,0
2025-03-02T19:44:25.550027,18,241,121,0,0
2025-03-02T19:44:25.556683,17,241,121,0,0
2025-03-02T19:44:25.564023,18,241,121,0,0
2025-03-02T19:44:25.586002,18,241,121,0,0
2025-03-02T19:44:25.608389,18,241,122,0,0
2025-03-02T19:44:25.630015,18,241,121,0,0
2025-03-02T19:44:25.651965,19,241,121,0,0
2025-03-02T19:44:25.674249,18,241,120,0,0
2025-03-02T19:44:25.695982,18,240,122,0,0
2025-03-02T19:44:25.718001,17,241,122,0,0
2025-03-02T19:44:25.741500,18,240,120,0,0
2025-03-02T19:44:25.761710,19,240,122,0,0
2025-03-02T19:44:25.784145,18,241,120,0,0
2025-03-02T19:44:25.807821,18,240,121,0,0
2025-03-02T19:44:25.828000,18,241,122,0,0
2025-03-02T19:44:25.851955,18,240,122,0,0
2025-03-02T19:44:25.872175,18,241,121,0,0
2025-03-02T19:44:25.894029,18,240,122,0,0
2025-03-02T19:44:25.915839,18,241,120,0,0
2025-03-02T19:44:26.046779,18,240,121,0,0
2025-03-02T19:44:26.054272,18,241,122,0,0
2025-03-02T19:44:26.085724,18,240,120,0,0
2025-03-02T19:44:26.093576,18,240,121,0,0
2025-03-02T19:44:26.099290,18,241,120,0,0
2025-03-02T19:44:26.105284,19,240,123,0,0
2025-03-02T19:44:26.112397,17,240,120,0,0
2025-03-02T19:44:26.119277,18,242,121,0,0
2025-03-02T19:44:26.125535,18,241,121,0,0
2025-03-02T19:44:26.132658,18,241,121,0,0
2025-03-02T19:44:26.155539,18,241,122,0,0
2025-03-02T19:44:26.176772,18,241,122,0,0
2025-03-02T19:44:26.199758,19,240,121,0,0
2025-03-02T19:44:26.223796,18,241,122,0,0
2025-03-02T19:44:26.243805,18,240,120,0,0
2025-03-02T19:44:26.265277,18,241,121,0,0
2025-03-02T19:44:26.288005,18,241,120,0,0
2025-03-02T19:44:26.309032,18,241,121,0,0
2025-03-02T19:44:26.330994,18,240,122,0,0
2025-03-02T19:44:26.353190,18,241,122,0,0
2025-03-02T19:44:26.375380,18,241,122,0,0
2025-03-02T19:44:26.396662,17,242,119,0,0
2025-03-02T19:44:26.422194,18,241,121,0,0
2025-03-02T19:44:26.441423,17,240,121,0,0
2025-03-02T19:44:26.463510,18,241,122,0,0
2025-03-02T19:44:26.604394,19,239,123,0,0
2025-03-02T19:44:26.613133,19,240,122,0,0
2025-03-02T19:44:26.619542,18,241,120,0,0
2025-03-02T19:44:26.627030,12,240,123,0,0
2025-03-02T19:44:26.633047,17,238,121,0,0
2025-03-02T19:44:26.639435,32,243,118,0,0
2025-03-02T19:44:26.646042,24,239,127,0,0
2025-03-02T19:44:26.652186,3,241,122,0,0
2025-03-02T19:44:26.658549,22,239,120,0,0
2025-03-02T19:44:26.679924,25,244,122,0,0
2025-03-02T19:44:26.702107,12,242,118,0,0
2025-03-02T19:44:26.724293,15,240,122,0,0
2025-03-02T19:44:26.746133,21,240,120,0,0
2025-03-02T19:44:26.770886,16,241,122,0,0
2025-03-02T19:44:26.790248,18,242,122,0,0
2025-03-02T19:44:26.811970,19,241,121,0,0
2025-03-02T19:44:26.835393,16,241,122,0,0
2025-03-02T19:44:26.858121,19,240,122,0,0
2025-03-02T19:44:26.878190,19,240,121,0,0
2025-03-02T19:44:26.899939,18,241,122,0,0
2025-03-02T19:44:26.922227,18,241,121,0,0
2025-03-02T19:44:26.944413,17,241,121,0,0
2025-03-02T19:44:26.965975,19,241,122,0,0
2025-03-02T19:44:26.989191,18,241,122,0,0
2025-03-02T19:44:27.010052,17,241,122,0,0
2025-03-02T19:44:27.153835,18,241,120,0,0
2025-03-02T19:44:27.160779,17,242,122,0,0
2025-03-02T19:44:27.167776,19,240,122,0,0
2025-03-02T19:44:27.174630,15,238,120,0,0
2025-03-02T19:44:27.181694,20,241,121,0,0
2025-03-02T19:44:27.190559,16,240,123,0,0
2025-03-02T19:44:27.196770,17,241,121,0,0
2025-03-02T19:44:27.203571,22,241,120,0,0
2025-03-02T19:44:27.210561,16,240,122,0,0
2025-03-02T19:44:27.225071,18,240,122,0,0
2025-03-02T19:44:27.248255,22,243,121,0,0
2025-03-02T19:44:27.269009,15,240,123,0,0
2025-03-02T19:44:27.291223,19,242,122,0,0
2025-03-02T19:44:27.312952,20,240,123,0,0
2025-03-02T19:44:27.334999,16,240,121,0,0
2025-03-02T19:44:27.357266,19,242,121,0,0
2025-03-02T19:44:27.379093,18,241,120,0,0
2025-03-02T19:44:27.400982,18,240,121,0,0
2025-03-02T19:44:27.423493,18,241,122,0,0
2025-03-02T19:44:27.448535,17,241,124,0,0
2025-03-02T19:44:27.468156,19,241,120,0,0
2025-03-02T19:44:27.489637,18,240,122,0,0
2025-03-02T19:44:27.510671,17,242,121,0,0
2025-03-02T19:44:27.533367,19,240,122,0,0
2025-03-02T19:44:27.555245,18,241,121,0,0
2025-03-02T19:44:27.705166,226,309,154,0,0
2025-03-02T19:44:27.711123,16,268,157,0,0
2025-03-02T19:44:27.716728,-28,213,121,0,0
2025-03-02T19:44:27.724251,39,251,124,0,0
2025-03-02T19:44:27.730514,73,231,106,0,0
2025-03-02T19:44:27.736198,22,238,126,0,0
2025-03-02T19:44:27.744938,-13,238,124,0,0
2025-03-02T19:44:27.750958,15,232,122,0,0
2025-03-02T19:44:27.757026,38,246,119,0,0
2025-03-02T19:44:27.772063,511,326,172,0,0
2025-03-02T19:44:27.794068,-25,225,135,0,0
2025-03-02T19:44:27.818536,24,229,135,0,0
2025-03-02T19:44:27.838145,78,281,144,0,0
2025-03-02T19:44:27.860013,50,245,116,0,0
2025-03-02T19:44:27.882005,-1,206,117,0,0
2025-03-02T19:44:27.904056,0,259,114,0,0
2025-03-02T19:44:27.929013,27,239,120,0,0
2025-03-02T19:44:27.948220,30,244,120,0,0
2025-03-02T19:44:27.970446,14,244,123,0,0
2025-03-02T19:44:27.992516,10,241,121,0,0
2025-03-02T19:44:28.013997,23,235,121,0,0
2025-03-02T19:44:28.036228,21,241,120,0,0
2025-03-02T19:44:28.058302,11,240,121,0,0
2025-03-02T19:44:28.080491,21,238,120,0,0
2025-03-02T19:44:28.254225,19,242,120,1,0
2025-03-02T19:44:28.260532,18,240,122,0,0
2025-03-02T19:44:28.267788,17,240,122,0,0
2025-03-02T19:44:28.274663,18,240,120,0,0
2025-03-02T19:44:28.288218,18,241,122,0,0
2025-03-02T19:44:28.310168,17,242,121,0,0
2025-03-02T19:44:28.332238,18,241,120,0,0
2025-03-02T19:44:28.354991,17,241,121,0,0
2025-03-02T19:44:28.377544,19,240,122,0,0
2025-03-02T19:44:28.398144,18,241,121,0,0
2025-03-02T19:44:28.420337,19,241,122,0,0
2025-03-02T19:44:28.442595,18,241,121,0,0
2025-03-02T19:44:28.464000,18,241,122,0,0
2025-03-02T19:44:28.491130,18,242,121,0,0
2025-03-02T19:44:28.509648,18,242,120,0,0
2025-03-02T19:44:28.531708,18,240,122,0,0
2025-03-02T19:44:28.552984,18,241,120,0,0
2025-03-02T19:44:28.575482,17,241,121,0,0
2025-03-02T19:44:28.597295,18,241,120,0,0
2025-03-02T19:44:28.619666,18,241,121,0,0
2025-03-02T19:44:28.641240,17,241,121,0,0
2025-03-02T19:44:28.663255,19,240,121,0,0
2025-03-02T19:44:28.806358,17,241,121,0,0
2025-03-02T19:44:28.813611,18,240,120,0,0
2025-03-02T19:44:28.819169,18,241,121,0,0
2025-03-02T19:44:28.825643,18,241,121,0,0
2025-03-02T19:44:28.833819,18,240,122,0,0
2025-03-02T19:44:28.842377,17,241,121,0,0
2025-03-02T19:44:28.848763,17,241,120,0,0
2025-03-02T19:44:28.856320,19,241,119,0,0
2025-03-02T19:44:28.862494,18,240,120,0,0
2025-03-02T19:44:28.881697,18,241,120,0,0
2025-03-02T19:44:28.900308,17,242,121,0,0
2025-03-02T19:44:28.922225,18,241,120,0,0
2025-03-02T19:44:28.945543,17,242,120,0,0
2025-03-02T19:44:28.966205,18,241,121,0,0
2025-03-02T19:44:28.988394,18,240,121,0,0
2025-03-02T19:44:29.010299,18,239,122,0,0
2025-03-02T19:44:29.031982,19,241,120,0,0
2025-03-02T19:44:29.054372,18,240,121,0,0
2025-03-02T19:44:29.077019,18,241,120,0,0
2025-03-02T19:44:29.098378,17,241,121,0,0
2025-03-02T19:44:29.120070,18,240,121,0,0
2025-03-02T19:44:29.142313,19,240,121,0,0
2025-03-02T19:44:29.164444,17,241,123,0,0
2025-03-02T19:44:29.187510,17,241,121,0,0
2025-03-02T19:44:29.208470,18,241,121,0,0
2025-03-02T19:44:29.354586,18,242,120,0,0
2025-03-02T19:44:29.361017,18,241,121,0,0
2025-03-02T19:44:29.367607,18,241,121,0,0
2025-03-02T19:44:29.375389,18,241,121,0,0
2025-03-02T19:44:29.381610,17,241,120,0,0
2025-03-02T19:44:29.388517,17,241,121,0,0
2025-03-02T19:44:29.395481,18,241,121,0,0
2025-03-02T19:44:29.402199,18,241,121,0,0
2025-03-02T19:44:29.408684,18,240,121,0,0
2025-03-02T19:44:29.424080,18,241,122,0,0
2025-03-02T19:44:29.446885,18,240,121,0,0
2025-03-02T19:44:29.468171,18,240,122,0,0
2025-03-02T19:44:29.490492,18,240,122,0,0
2025-03-02T19:44:29.511882,18,242,122,0,0
2025-03-02T19:44:29.534372,19,241,119,0,0
2025-03-02T19:44:29.556241,18,241,121,0,0
2025-03-02T19:44:29.578104,19,240,121,0,0
2025-03-02T19:44:29.600085,18,242,121,0,0
2025-03-02T19:44:29.622304,18,241,122,0,0
2025-03-02T19:44:29.644964,17,242,122,0,0
2025-03-02T19:44:29.666154,18,241,121,0,0
2025-03-02T19:44:29.688187,17,240,120,0,0
2025-03-02T19:44:29.710472,18,241,121,0,0
2025-03-02T19:44:29.732151,17,242,120,0,0
